GEOID,MEDRENT,MVALOO,PCTKID,PCTOLD,AVGPERHH,PCTFRMPOP,FEMLBR,PCTFHH,PCTPOV,PCTRENT,PCTMOBL,HOUDEN,PCTNOHS,PCTCVLBF,PCTVOTE,LGINREV,GENEXPPC,EXPED,INFMTR,CHILLD,DISNWR,LBWB,HUWNF,HUWNP,MD
46055,364,46200,0.05328,0.18033,2.47,0.23543,0.44746,0.06774,0.1357,0.2016,0.18862,0.55268,86.9,1,0.52505,3966,4249,3539,0,100.18215,264.11658,0,0,45.53734,0
47111,364,67700,0.07093,0.12666,2.55,0.09825,0.44228,0.12005,0.14902,0.19013,0.27052,28.95842,71.1,0.9993,0.36103,1496,1550,19994,91.2,74.07044,880.99676,9.81065,0.98107,52.487,0
5023,419,87400,0.05124,0.21089,2.33,0.02574,0.44887,0.10804,0.12942,0.14521,0.23092,24.82958,79.7,0.99698,0.47151,1362,1305,21036,56.2,97.72935,709.47351,7.48565,2.49522,15.38718,0
1109,334,71400,0.06496,0.12589,2.38,0.02185,0.4769,0.26236,0.22165,0.28009,0.29454,20.83513,76.9,0.99248,0.47137,1764,1961,29974,95.8,81.40517,746.15774,12.83567,21.28019,7.0934,1.35112
16003,395,88800,0.04028,0.16139,2.42,0.10414,0.44803,0.07857,0.14902,0.14985,0.17356,1.45246,87.4,1,0.66743,3670,3446,4713,0,77.67549,578.25086,2.87687,0,31.64557,0
25005,499,151500,0.06413,0.14123,2.54,0.00083,0.483,0.19012,0.0977,0.36383,0.01599,390.14029,79.5,0.99871,0.4547,2646,2842,834536,56.6,74.15678,526.91527,8.28536,7.01357,7.29411,0.41146
42107,379,63300,0.04894,0.19866,2.36,0.00649,0.44959,0.15398,0.09054,0.19662,0.0434,87.11393,82.4,0.99853,0.41944,2358,2288,148994,60,109.75415,535.73329,7.18391,3.19285,15.03299,2.92678
38103,267,38700,0.0443,0.2599,2.25,0.18875,0.44991,0.0729,0.13191,0.19712,0.07038,2.07901,81.6,1,0.4659,2662,2512,6655,119.8,135.24108,311.64249,3.92003,0,25.4802,1.96002
37045,447,83200,0.06668,0.13465,2.53,0.01011,0.47533,0.18833,0.12926,0.24957,0.21738,86.77227,78.9,0.9991,0.45525,4286,3410,132870,101.8,79.76155,680.25798,12.04732,24.19849,9.65863,0.10386
5059,409,63100,0.06303,0.15758,2.5,0.01044,0.45617,0.14333,0.13847,0.19807,0.22348,21.76508,80.3,0.99944,0.39387,1711,1704,32330,44.4,79.72853,693.83587,10.87207,4.61239,21.41469,0.65891
24021,719,160200,0.07198,0.09646,2.72,0.00946,0.46358,0.12622,0.04378,0.23148,0.00959,110.15116,91.1,0.99061,0.56938,3344,3121,375524,50.6,50.69722,291.79064,9.06405,7.52777,8.34712,0.51209
17169,341,54000,0.05759,0.19321,2.38,0.09862,0.45849,0.10193,0.09918,0.19068,0.1592,7.55528,88.6,0.99637,0.53179,4025,4216,7812,50.6,109.89011,360.27264,8.34608,33.38434,18.08318,0
6051,682,236300,0.05656,0.07594,2.43,0.00661,0.41512,0.1062,0.11328,0.17462,0.07298,3.86185,89.6,0.97647,0.43344,7911,7421,29493,59.2,28.00903,345.44464,3.89014,5.4462,5.4462,0.77803
6109,611,149800,0.04525,0.18471,2.36,0.00651,0.47095,0.14162,0.1044,0.21266,0.12758,12.67597,86.8,0.99896,0.49873,3688,3403,68498,59.4,81.83336,630.81411,69.17304,10.09156,11.00897,2.01831
35013,445,90900,0.07768,0.10598,2.85,0.00977,0.45612,0.20451,0.24647,0.2967,0.26965,17.12816,74.4,0.99429,0.39661,2573,2448,272569,53.4,44.36633,585.12039,12.07909,13.10954,18.71973,0.68696
13081,368,74400,0.07806,0.12971,2.58,0.01605,0.48371,0.30603,0.28778,0.34407,0.21404,34.9098,73.1,0.99948,0.34324,3059,2999,34500,142.4,85.01546,840.15276,18.63975,6.81942,13.18422,0.90926
5027,381,55700,0.06124,0.15908,2.45,0.01644,0.46442,0.22384,0.20173,0.24676,0.17223,15.09705,84.6,0.99913,0.37332,3120,3057,30317,113.2,101.16002,642.11225,2.73406,14.84201,27.34055,0
38039,274,36000,0.0472,0.25708,2.29,0.19608,0.44974,0.07042,0.09877,0.16831,0.05523,2.14679,84.2,0.99773,0.47712,3759,3767,4457,100,116.19463,236.02033,3.63108,18.15541,0,0
6095,797,178300,0.07296,0.09486,2.9,0.00334,0.46498,0.18431,0.07944,0.33758,0.03245,162.22217,85.5,0.96506,0.408,4239,4233,614277,54,48.43591,490.69554,0.63365,6.18439,8.41482,0.10138
19043,353,66400,0.05766,0.18535,2.47,0.17325,0.47288,0.08785,0.08395,0.20095,0.07553,11.06688,88.8,1,0.48132,2717,2463,22718,38.2,97.44084,318.55659,5.88928,8.56623,17.13246,1.60617
48449,462,63800,0.08624,0.12515,2.88,0.03176,0.44716,0.15189,0.18077,0.24721,0.15232,26.00234,71.8,0.9995,0.32879,4974,5701,74702,58.4,72.55139,562.27328,9.95803,11.73625,8.17981,1.77822
54027,389,78300,0.06143,0.14552,2.49,0.03668,0.44026,0.13437,0.15943,0.13473,0.22414,17.42972,78.2,0.99823,0.41316,1478,1509,26211,61.8,74.74138,726.12978,6.92966,13.36435,67.31674,0.49498
37125,528,131100,0.05617,0.21762,2.38,0.01182,0.45896,0.14237,0.11193,0.18651,0.17971,50.37836,87.1,0.98405,0.60624,2285,2275,99616,79.8,87.60315,464.76481,10.96711,11.36835,14.84573,1.06996
20009,390,55500,0.06357,0.1788,2.41,0.03329,0.46819,0.1178,0.12537,0.24682,0.08993,14.41611,85.3,0.99798,0.39202,3317,3542,60319,82.6,95.01861,291.79224,10.28187,2.48183,10.28187,1.06364
38087,325,23900,0.04694,0.17862,2.45,0.43937,0.35037,0.05381,0.16949,0.09091,0.102,0.3703,92.6,1,0.53585,2515,1980,314,0,26.07562,469.36115,0,0,39.11343,0
22083,329,55400,0.07407,0.15023,2.65,0.03375,0.47929,0.25744,0.2651,0.24943,0.20528,14.92524,71.6,0.99891,0.43759,3506,3537,28404,184,100.09056,751.63243,18.11163,10.48568,30.50379,0.95324
31071,313,38200,0.04784,0.24763,2.27,0.16982,0.4806,0.05482,0.12198,0.21841,0.10774,1.79113,88.1,1,0.54154,3515,2628,3035,0,115.66772,226.07781,10.51525,15.77287,10.51525,0
22099,353,71800,0.07694,0.10127,2.78,0.01017,0.46464,0.21051,0.21121,0.1551,0.2697,27.36366,73.6,0.99947,0.49919,1854,1963,58547,102.2,60.30916,713.00661,15.4375,7.82167,22.43583,0
1119,298,54000,0.07204,0.13894,2.55,0.02676,0.52591,0.36589,0.37917,0.22753,0.3341,7.68338,72.5,0.99866,0.47439,2177,2332,19032,244.8,89.20124,967.69834,15.54264,7.43344,45.95216,0.67577
1133,329,60800,0.06219,0.14221,2.43,0.03011,0.42738,0.12654,0.1689,0.16125,0.33507,20.34698,68.4,0.99903,0.40378,2346,2383,31548,86,87.75108,800.62794,8.85561,12.88089,15.29606,0.40253
12117,731,119900,0.06315,0.10639,2.59,0.00078,0.46447,0.16487,0.0734,0.2898,0.03444,477.21934,90.6,0.999,0.56379,2555,2351,455900,54.4,55.17585,381.38424,9.83034,17.93557,7.6945,2.05369
28035,438,69100,0.06894,0.11345,2.47,0.00939,0.48835,0.27085,0.20783,0.36165,0.10196,64.11119,84.7,0.98755,0.37442,5526,5111,67666,89,79.74767,693.90116,14.73748,19.42042,13.77335,1.6528
26065,542,98400,0.06326,0.09398,2.42,0.00638,0.49305,0.2054,0.13755,0.37032,0.03386,205.75475,90.7,0.99886,0.51099,4036,4257,573554,67.6,50.08592,455.57067,10.34656,17.00559,5.26278,16.25376
20177,494,81600,0.06765,0.1374,2.39,0.00616,0.48701,0.1791,0.09315,0.30416,0.04224,134.16755,89.6,0.99595,0.49554,3299,3115,275270,91,75.23356,473.5358,10.12533,5.1804,6.88758,1.88378
46061,322,45900,0.07518,0.14877,2.82,0.2144,0.45594,0.04835,0.16598,0.1913,0.05255,2.80155,86.2,1,0.77445,1832,1872,4084,29.8,41.41446,242.11532,6.37146,6.37146,54.15738,0
27061,406,81700,0.05285,0.16792,2.43,0.015,0.45749,0.10884,0.10402,0.12317,0.11477,9.20355,91.8,0.99981,0.55453,4175,4313,72709,77.2,73.87707,511.68394,5.00091,7.72868,43.41699,0.90926
8073,447,77800,0.05027,0.1426,2.44,0.12814,0.47535,0.12383,0.09693,0.26476,0.17249,0.93036,82.3,1,0.37851,4391,4092,9135,34.4,65.71382,349.92607,8.21423,0,4.92854,3.28569
36053,509,81500,0.0591,0.12473,2.55,0.02111,0.46986,0.14035,0.09091,0.22174,0.11499,43.677,88.2,0.99969,0.42917,3488,3461,138792,68.4,67.68336,503.16096,6.76834,7.34436,9.21646,0.86404
36115,509,77400,0.05591,0.14007,2.55,0.02552,0.46397,0.1478,0.08853,0.21497,0.08778,32.07172,85.7,0.99799,0.42151,4019,4106,154396,56.8,73.39209,530.78208,4.91465,3.60408,19.33095,0.49147
18081,599,122500,0.07452,0.1097,2.63,0.00719,0.46214,0.12079,0.055,0.22111,0.05225,140.83825,89.8,0.99857,0.50902,2979,2836,151152,64.6,59.28356,349.53867,8.94027,0.86799,7.2911,0.43399
48445,388,43800,0.07327,0.14584,2.76,0.02986,0.39984,0.15712,0.21417,0.24258,0.10792,5.7165,66.7,1,0.3354,3777,3769,22455,9,73.66194,442.75527,14.10548,0,18.02367,0.78364
35021,367,27300,0.03086,0.28272,2.18,0.17037,0.43883,0.12069,0.16296,0.16881,0.14679,0.25643,86.9,1,0.77284,6784,7032,2654,0,74.07407,456.79012,12.34568,0,98.76543,0
1121,351,72200,0.06338,0.13266,2.5,0.01391,0.46992,0.21213,0.16809,0.21089,0.26253,46.60933,74.1,0.99957,0.42584,1809,1792,85972,96.2,79.55578,922.92178,15.06455,7.59453,26.14509,0.6225
55067,405,68600,0.05405,0.18843,2.42,0.03491,0.46193,0.11841,0.09947,0.15902,0.08528,12.81928,86.5,1,0.50154,3352,3525,35279,83,84.86017,442.14079,6.75024,4.8216,27.96528,1.92864
48155,268,26100,0.05734,0.2312,2.38,0.10111,0.45887,0.14384,0.13872,0.19412,0.05059,1.20281,77,1,0.33169,3117,2671,2656,142.8,110.97411,807.64488,6.16523,0,0,0
19021,417,64900,0.05923,0.16859,2.54,0.07854,0.45753,0.10595,0.09755,0.27256,0.04076,14.17064,81.3,0.99951,0.41252,3341,3143,27226,39.4,82.79849,342.95233,7.83891,11.26843,5.87918,1.4698
19129,465,92900,0.06345,0.12621,2.6,0.05953,0.46684,0.11986,0.07912,0.19203,0.10633,12.99109,83.6,0.99602,0.50065,2415,2342,20145,24,72.86726,429.64185,9.62398,3.43714,3.43714,0.68743
48385,433,56700,0.04857,0.20807,2.38,0.04398,0.44069,0.10817,0.20643,0.143,0.25162,2.86751,74.9,0.99671,0.5343,3305,2850,2726,0,101.73942,836.88874,6.56383,16.40958,59.0745,3.28192
39041,639,190400,0.07894,0.08193,2.7,0.01451,0.45228,0.08699,0.03744,0.18311,0.03113,95.77993,95,0.99926,0.84026,2409,2563,155133,66.4,39.73125,240.20584,8.27356,2.36387,4.63683,5.0005
37067,523,114000,0.06696,0.12595,2.39,0.0017,0.48555,0.20464,0.10684,0.32021,0.0526,324.93408,86.3,0.99922,0.5428,2523,2697,361941,97.4,67.50156,440.29575,14.40861,11.63144,5.45632,0.52276
32510,650,147500,0.0627,0.1494,2.44,0,0.46203,0.16725,0.09385,0.3499,0.14025,148.46878,86.7,0.99843,0.45142,4108,3869,67371,35.4,81.78127,443.22016,7.81593,2.85949,2.28759,2.47822
19049,529,108000,0.08275,0.11119,2.59,0.04412,0.47531,0.11105,0.05522,0.22306,0.0683,28.18388,92.5,0.99647,0.80106,2607,2862,78564,61,61.84049,231.41104,6.62577,21.84049,12.76074,4.66258
48065,398,52400,0.06123,0.157,2.6,0.04604,0.43406,0.10669,0.07182,0.14316,0.16021,3.04921,84.9,0.99872,0.45734,2772,2711,12908,101.4,73.66483,325.35298,10.74279,12.27747,4.60405,0
13261,399,66900,0.07892,0.12334,2.64,0.01735,0.49021,0.31172,0.2047,0.31599,0.20321,28.23112,74.3,0.9998,0.36852,4487,4408,39651,93.6,78.31325,691.86747,19.87952,37.6506,5.42169,1.20482
29223,317,44700,0.05295,0.19805,2.36,0.01607,0.44601,0.13233,0.2154,0.16142,0.3179,9.84981,68.9,1,0.46414,1503,1477,13007,149.4,102.57184,1067.95384,12.06728,3.01682,22.62614,4.52523
45007,454,88200,0.06671,0.13652,2.48,0.01026,0.46501,0.17719,0.11849,0.21282,0.20272,101.96513,80,0.9991,0.4452,1952,2129,247197,91.6,75.54,660.49234,10.55871,12.54978,10.01569,0.30168
56007,377,76500,0.05729,0.12277,2.39,0.02123,0.44473,0.1224,0.12015,0.21368,0.19056,1.05203,89.8,1,0.43826,5215,4839,29489,83.8,69.05812,494.91656,9.59141,5.11542,8.95198,2.55771
30093,362,74900,0.05782,0.16023,2.32,0.00705,0.47255,0.16952,0.14463,0.26447,0.09706,22.51953,90.2,0.99811,0.49035,2238,2145,33067,36.4,95.07022,521.29689,11.55869,4.04554,7.22418,0.28897
17177,433,81400,0.06072,0.16387,2.43,0.04398,0.47974,0.13941,0.088,0.22991,0.06365,38.48594,88.2,0.99901,0.44111,2771,2852,70757,68,83.91351,395.27144,10.00429,4.69589,10.00429,1.22502
26087,541,134600,0.06707,0.09555,2.8,0.02212,0.43448,0.10394,0.05294,0.14179,0.08655,50.03363,88.2,0.99936,0.51604,2394,2238,103403,57.4,54.03622,416.36331,8.87332,10.69348,8.07699,4.66418
22027,318,55400,0.05976,0.17299,2.5,0.02012,0.47737,0.25484,0.24574,0.19386,0.23903,10.35579,75.2,1,0.40597,2902,2958,20468,131.2,97.3236,653.96712,11.86873,24.92434,29.07839,0
28161,304,51600,0.06444,0.15669,2.46,0.03509,0.4737,0.25674,0.216,0.17786,0.27137,13.3242,72.2,1,0.52303,2477,2335,12743,96.4,95.01188,1021.37767,10.72715,6.89602,39.07747,0
26079,468,85100,0.06445,0.13747,2.55,0.01454,0.45891,0.12511,0.10307,0.08852,0.20505,19.28987,84.9,0.99924,0.51288,2863,2718,14719,74.6,72.41567,644.49943,9.65542,0,20.51777,1.81039
22039,289,53000,0.07939,0.12762,2.64,0.02283,0.46881,0.2155,0.3064,0.27367,0.12653,21.46416,66.4,0.99992,0.45087,1781,1797,40621,90.4,78.73794,1013.15121,20.60168,5.92651,23.98826,0
47069,387,59900,0.05931,0.12592,2.56,0.02512,0.47845,0.24557,0.16969,0.22667,0.21835,16.01977,69.3,0.99936,0.39982,1556,1560,25636,145,80.41274,673.54563,12.80911,5.69294,23.48337,0.35581
4003,470,88200,0.06765,0.14747,2.55,0.01053,0.4489,0.15777,0.16791,0.28107,0.24015,8.28696,83.6,0.89659,0.41459,2661,2635,148140,78.2,66.1543,581.88612,7.64299,5.51994,27.85444,0.59446
35023,267,53900,0.07653,0.13621,2.72,0.03304,0.42936,0.18989,0.26821,0.24228,0.31004,0.82655,77.5,0.99872,0.32889,3779,3550,11416,26,67.43088,734.99663,10.11463,3.37154,55.63048,0
38023,293,31000,0.03066,0.29523,2.18,0.24967,0.46647,0.06472,0.13973,0.12253,0.04493,1.16631,91.4,1,0.4954,3627,3566,2731,0,153.30705,219.01007,0,8.7604,35.04161,0
6071,648,131500,0.0837,0.08568,3.15,0.00101,0.44529,0.19338,0.15409,0.31206,0.06714,29.98973,77.3,0.98042,0.3547,4387,4163,3304455,74.2,50.14525,626.65771,0.2457,22.32903,9.80442,0
8083,459,109100,0.06903,0.13844,2.54,0.04486,0.47473,0.14913,0.16097,0.22092,0.27046,5.1541,86.6,1,0.49622,2943,2775,29825,56.4,67.5619,434.74612,9.6517,5.03567,25.17835,0
28023,355,53600,0.06767,0.15143,2.55,0.02272,0.46061,0.2207,0.22646,0.13519,0.27753,11.71756,74.5,0.99699,0.46767,1673,1574,18876,56,83.54219,812.58702,12.8098,5.56948,37.87246,0
19125,472,88300,0.06287,0.15915,2.5,0.05844,0.46719,0.09675,0.07248,0.23034,0.07103,23.01474,89.8,0.99905,0.53139,2392,2272,39487,43,79.87021,333.20854,6.23986,1.24797,9.0478,4.05591
31055,541,100800,0.07397,0.10957,2.48,0.00161,0.47748,0.19178,0.09611,0.34743,0.01557,582.12581,89.6,0.9966,0.48902,3198,3320,706645,76.4,58.17703,368.69183,11.64835,7.65771,4.63777,0.88441
51600,945,192100,0.05996,0.12806,2.61,0,0.45571,0.1376,0.05605,0.3029,0.00122,1300.15848,93.2,0.98803,0.53019,3465,1999,3139,126.2,65.5875,308.86594,8.37287,9.30319,8.37287,0.93032
40057,274,28000,0.06092,0.21048,2.47,0.07981,0.43895,0.13557,0.28632,0.17669,0.06375,3.06236,69.9,0.99782,0.33201,2245,2470,4421,181.6,134.02376,724.9467,6.09199,0,18.27597,6.09199
29039,324,57900,0.05651,0.20789,2.35,0.08978,0.46677,0.11485,0.16916,0.18068,0.17408,14.31513,84.5,0.99946,0.46268,2164,1985,16893,118,116.50768,890.5556,7.28173,11.65077,26.9424,4.36904
13059,540,111300,0.05209,0.08088,2.35,0.00098,0.4875,0.26878,0.25951,0.54658,0.06535,348.75404,84.6,0.99171,0.44842,4570,4516,101535,98.8,45.71924,490.20091,11.03568,12.02101,5.51784,0.78826
16085,505,141200,0.04313,0.14822,2.36,0.01673,0.43836,0.07686,0.09162,0.08362,0.11343,2.19804,91.6,0.9987,0.6922,5649,5619,10871,59.8,49.66671,423.47406,3.92106,0,15.68422,2.61404
48275,250,27800,0.06396,0.22666,2.44,0.05079,0.43245,0.14323,0.22149,0.1954,0.05918,2.50766,75.7,1,0.32166,4386,4203,8747,86,115.21279,449.09476,11.75641,11.75641,9.40513,2.35128
5103,355,50200,0.06141,0.16926,2.45,0.00886,0.50498,0.22379,0.19316,0.24684,0.13628,18.36303,78.7,0.99976,0.34595,1996,2077,36782,113,110.10768,788.46822,2.4314,1.38937,30.56617,0
39037,447,91100,0.06697,0.15255,2.56,0.09927,0.45572,0.10968,0.07901,0.2217,0.04216,35.98366,85,0.99996,0.48384,2583,2712,82816,41.4,74.09631,466.90052,7.8786,9.56687,5.43998,1.12551
40071,414,53400,0.06841,0.16959,2.45,0.02714,0.46622,0.14822,0.15664,0.24858,0.06026,23.73354,85.5,0.99959,0.38879,2146,2319,63702,68.8,103.36938,550.95674,10.60732,9.15141,7.27953,0.62396
46041,308,36000,0.0921,0.08272,3.15,0.07736,0.50065,0.29993,0.33038,0.391,0.19878,0.92633,77.5,1,0.33808,1575,1851,9338,136.6,58.60683,673.14133,6.69792,6.69792,36.83858,0
41057,532,143900,0.04798,0.19772,2.33,0.03104,0.457,0.11533,0.11203,0.18062,0.1385,14.43179,89.1,0.99696,0.54806,3462,2958,34092,59.4,91.50111,557.66219,4.53384,2.473,9.06768,0
13077,628,121700,0.08169,0.08486,2.81,0.00643,0.45242,0.15555,0.07721,0.20834,0.06657,74.96724,86.2,0.99728,0.60022,2299,2290,141698,61.8,52.68172,405.76136,12.32977,8.18248,15.91661,0
28127,376,58800,0.0712,0.13094,2.65,0.02677,0.47195,0.2016,0.21054,0.16804,0.2724,19.20575,76.5,0.99429,0.45624,1568,1511,23888,131.8,83.93936,942.87058,15.19592,11.57784,42.6933,1.44723
28131,429,71100,0.06945,0.11144,2.72,0.021,0.44615,0.1742,0.16672,0.16676,0.2259,11.99677,76.9,0.99477,0.53193,5739,5688,67742,80,81.48583,866.97989,11.74571,5.87285,47.71693,0
6013,898,267800,0.0697,0.11306,2.72,0.00057,0.46371,0.16382,0.07544,0.29805,0.02008,492.50226,88.1,0.99867,0.47601,4219,4336,1673302,43.6,55.21619,447.93722,0.20025,8.8426,6.62932,0.02108
47017,384,60900,0.05876,0.17313,2.42,0.0382,0.47331,0.16166,0.1351,0.19017,0.19844,21.79727,74.8,0.99878,0.39512,1623,1775,30153,141.8,118.40543,746.05598,11.19593,6.44614,12.55301,0
51087,676,121300,0.06836,0.12429,2.39,0.00062,0.49393,0.20285,0.06068,0.32897,0.0047,472.86398,89.2,0.99845,0.5908,2683,2797,342391,81.2,65.23065,319.59588,11.51353,8.19672,6.63363,0.76249
18119,455,84600,0.0633,0.12839,2.6,0.04654,0.44911,0.1137,0.09208,0.15457,0.25109,25.58025,81.4,0.9989,0.37501,1904,1725,24194,65,65.63848,556.77958,6.42615,5.50812,33.04875,0
36119,839,325800,0.06957,0.13965,2.67,0.00027,0.47261,0.17494,0.08551,0.38481,0.00044,807.36796,87.2,0.99978,0.44728,5817,5864,2415207,46.6,68.27591,420.33268,10.44984,15.08459,6.54063,1.54853
29017,337,58400,0.06052,0.14798,2.59,0.07066,0.44554,0.11118,0.13684,0.15465,0.21858,8.89583,74.9,0.99806,0.48084,1379,1395,13373,106.8,83.96375,741.54128,7.48192,4.98795,41.56622,1.66265
54047,260,22600,0.05145,0.16107,2.42,0.00812,0.44165,0.2126,0.3721,0.16397,0.24996,25.40021,60.1,1,0.23528,1944,2026,44271,135.8,117.45765,2010.68462,13.17282,18.29558,42.07984,0.73182
54033,398,67600,0.05716,0.16573,2.42,0.00924,0.46319,0.16694,0.16887,0.22583,0.11128,74.78127,84.5,0.99853,0.46426,2174,2052,88054,67.6,104.73111,746.22735,9.17672,3.93288,14.42056,4.95251
37077,481,100400,0.0618,0.11434,2.58,0.02072,0.48549,0.20667,0.10328,0.23285,0.28604,33.69483,78.6,0.99854,0.50982,2141,2172,56691,66.4,68.45643,568.68325,10.5159,10.92829,14.63978,0
9009,666,151900,0.06443,0.14477,2.5,0.0002,0.4871,0.20558,0.09191,0.3455,0.00574,562.59824,87.9,0.99923,0.46466,3264,3173,1391106,67.6,73.56725,441.65833,9.85427,6.75964,7.19653,0.60679
31139,372,59900,0.05982,0.17182,2.59,0.18837,0.45983,0.0789,0.11582,0.20542,0.085,5.65748,88,1,0.41059,3591,3164,11605,22.8,98.00178,244.36808,7.6365,2.5455,22.90951,0
13023,373,66500,0.06403,0.13578,2.52,0.03823,0.46715,0.21749,0.15009,0.21476,0.24394,22.38373,73.3,0.99412,0.43468,2748,2590,15835,86.6,78.00446,694.32539,12.00069,5.14315,15.42945,0
13033,315,59800,0.08007,0.10862,2.77,0.03471,0.50242,0.31191,0.28539,0.21534,0.34517,10.64698,71.6,0.99495,0.43277,5838,5725,39716,92.8,72.38232,980.5332,16.18487,13.93697,17.98319,0
17181,341,59900,0.05232,0.17504,2.38,0.0346,0.46329,0.13875,0.16263,0.22701,0.17798,18.96867,76.5,0.99941,0.49833,3494,3875,42283,9.4,109.33144,978.51637,9.29317,27.87952,20.22632,1.09331
17091,539,99200,0.07002,0.13083,2.61,0.01432,0.47251,0.18685,0.11023,0.28776,0.07941,60.00739,85,0.99975,0.46244,2702,2862,163711,94.6,78.39512,497.04815,10.01608,5.77851,6.54898,0.86678
38051,280,28100,0.04189,0.34218,2.19,0.2062,0.47954,0.05231,0.14661,0.13384,0.04965,1.90014,70.6,1,0.45192,2149,2094,3890,74,147.49263,306.78466,2.94985,5.89971,20.64897,0
31141,429,80800,0.07252,0.13831,2.59,0.07195,0.46267,0.10873,0.07627,0.24985,0.06202,19.04818,89.2,0.99898,0.42385,2989,2458,43930,71.4,59.69301,253.93216,7.8959,6.31672,8.52757,0.31584
37185,395,80500,0.05368,0.17364,2.48,0.03029,0.4907,0.24523,0.18631,0.16506,0.3412,24.60462,73.5,1,0.51047,2435,2144,23317,158.8,86.62127,838.67414,12.01682,5.50771,19.52734,0
13197,317,70400,0.06481,0.10526,2.65,0.04129,0.44868,0.2113,0.22089,0.18658,0.46677,8.52861,79.4,0.99428,0.44569,2544,2619,14500,98.4,69.9888,943.44905,18.19709,18.19709,33.59463,0
46027,440,79500,0.05385,0.10076,2.32,0.07808,0.48282,0.14522,0.17774,0.40934,0.1473,13.21186,91.6,0.99427,0.46111,1648,1764,12175,64.8,58.35857,294.74773,5.90973,13.29689,0,0
10005,507,122400,0.05752,0.18528,2.45,0.01569,0.46805,0.16185,0.10284,0.12993,0.2559,99.2662,84.2,0.99776,0.56864,2375,2213,259857,74.2,83.50464,578.59523,9.06549,13.21518,15.64116,2.17061
13159,442,81000,0.06958,0.11841,2.72,0.04385,0.44698,0.17809,0.14038,0.18206,0.24095,12.97446,76.4,1,0.51672,2480,2471,14534,136.2,69.14056,604.76107,9.62717,6.12638,17.50394,0
29175,384,49300,0.06366,0.14844,2.43,0.03824,0.48435,0.1641,0.11203,0.23892,0.14832,22.26737,80.6,0.99929,0.43077,2706,2633,41504,113,95.28443,532.37643,14.1913,2.83826,11.75851,5.27105
20015,485,83900,0.06945,0.1258,2.67,0.03117,0.44925,0.11197,0.07039,0.20733,0.10938,16.2314,91.3,0.99638,0.4686,3218,3288,126127,59.6,67.24723,349.34938,9.58273,1.51306,9.2465,1.34495
48209,628,129400,0.0631,0.0767,2.69,0.00994,0.45597,0.13607,0.13361,0.32955,0.15526,52.58088,87.1,0.99854,0.60511,2549,2633,159560,34.2,36.27458,375.04227,7.89023,6.35318,10.04212,1.22965
48325,453,68100,0.07167,0.12411,2.91,0.04715,0.4493,0.14098,0.14742,0.17544,0.30608,11.16618,77.1,0.99429,0.40039,2072,2018,59458,65.2,61.06249,519.79442,10.17708,21.6263,28.2414,0
26105,425,81500,0.05436,0.16793,2.43,0.02798,0.46494,0.13379,0.10855,0.15327,0.12102,32.43936,87.4,0.99737,0.53841,4147,4301,53969,87,86.65205,501.87451,7.07364,5.30523,14.14727,7.42732
45013,690,213900,0.06706,0.15507,2.51,0.00581,0.4231,0.15118,0.10083,0.20152,0.14876,103.10636,90.6,0.84606,0.56947,3277,3289,159619,60.2,53.16818,408.89058,10.33596,17.61248,7.85533,1.65375
46135,396,77900,0.06346,0.14613,2.43,0.06688,0.48788,0.12576,0.08868,0.28586,0.10204,16.94948,87.9,0.99784,0.46804,2319,2488,23606,86.2,72.97247,257.71291,7.38962,2.77111,6.46592,1.38555
55105,543,98200,0.06738,0.12734,2.54,0.01813,0.47432,0.15868,0.07144,0.27199,0.03149,86.31449,87.7,0.99983,0.5198,3606,3750,281293,69,66.77303,422.69889,9.32328,7.74751,7.94448,0.4596
45077,479,96100,0.06069,0.11391,2.5,0.00643,0.46034,0.13594,0.12825,0.23817,0.23424,92.57582,81,0.99934,0.40745,1536,1505,108333,60.2,61.12481,544.70598,8.57734,8.66762,13.18201,0
53013,467,85000,0.0534,0.18529,2.36,0.07087,0.44351,0.12643,0.12475,0.2557,0.13776,2.32272,88.8,0.99789,0.54823,4869,4840,5338,52.6,105.80709,703.74016,2.46063,9.84252,29.52756,2.46063
18023,495,85000,0.07057,0.14389,2.63,0.03292,0.45295,0.12397,0.08339,0.25665,0.0505,32.74994,80,0.99945,0.36591,2534,2324,42809,78.6,90.65139,475.99362,10.33485,7.38204,8.56316,0
17027,430,83700,0.06093,0.14439,2.6,0.04238,0.46387,0.11641,0.06017,0.18276,0.13655,29.11035,84.7,0.99073,0.48724,1836,1973,37204,60.4,76.26284,319.68482,5.62825,7.59814,5.62825,0.28141
16067,394,74600,0.07986,0.13175,2.87,0.06315,0.43384,0.10653,0.14672,0.21459,0.12457,9.87073,76.1,1,0.34153,2976,3121,32247,127.6,61.46525,523.44602,15.862,0.99138,26.76713,1.98275
42113,346,74900,0.04286,0.21873,2.3,0.03646,0.46015,0.10319,0.14079,0.08493,0.12714,13.37289,83.9,1,0.4759,2378,2375,8750,76.4,114.39902,604.02685,6.10128,4.57596,56.43685,1.52532
28121,576,98600,0.07037,0.0948,2.62,0.0094,0.47502,0.16495,0.09072,0.2134,0.1957,58.19088,87.1,0.99671,0.54717,1554,1464,99213,78.8,52.45953,468.49394,12.31282,8.84442,17.68883,0.8671
